atr_mult,rebound,vol_block,atr_fast,atr_slow,final,max_dd_pct,months_up_pct,median_year_pct,years_up,trades_per_year,ruined
5.0,0.55,0.8,20,288,1631.84,20.49,66.1,7.29,18,72.0,False
5.0,0.55,0.8,20,400,1509.47,21.25,63.4,8.03,19,67.0,False
5.0,0.55,0.8,30,150,1379.38,14.07,64.8,6.28,18,73.0,False
5.0,0.55,0.8,30,200,1288.85,14.99,63.4,5.66,19,75.0,False
5.0,0.55,0.8,30,288,1170.53,15.08,58.6,6.48,19,76.0,False
5.0,0.55,0.8,30,400,1426.87,15.82,62.6,6.71,19,69.0,False
5.0,0.55,0.9,5,150,1227.43,14.81,60.4,5.13,17,73.0,False
5.0,0.55,0.9,5,200,1116.84,14.81,57.7,4.81,18,65.0,False
5.0,0.55,0.9,5,288,1479.42,14.8,60.8,5.16,16,66.0,False
5.0,0.55,0.9,5,400,1425.69,15.52,59.9,7.16,18,65.0,False
5.0,0.55,0.9,10,150,1351.32,20.03,64.3,5.17,18,76.0,False
5.0,0.55,0.9,10,200,1359.79,19.7,59.9,5.91,19,72.0,False
5.0,0.55,0.9,10,288,1480.85,19.48,63.0,7.03,19,73.0,False
5.0,0.55,0.9,10,400,1351.02,19.82,63.4,6.89,19,74.0,False
5.0,0.55,0.9,15,150,1192.34,18.05,61.2,7.44,18,82.0,False
5.0,0.55,0.9,15,200,1429.68,21.04,65.2,10.75,17,73.0,False
5.0,0.55,0.9,15,288,1497.54,21.04,63.9,8.36,19,78.0,False
5.0,0.55,0.9,15,400,1370.47,17.91,66.1,9.14,19,75.0,False
5.0,0.55,0.9,20,150,909.17,23.21,58.6,5.38,18,79.0,False
5.0,0.55,0.9,20,200,1586.84,21.92,64.3,9.19,19,82.0,False
5.0,0.55,0.9,20,288,1765.83,21.78,67.0,6.59,19,85.0,False
5.0,0.55,0.9,20,400,1619.73,21.5,66.1,8.36,19,83.0,False
5.0,0.55,0.9,30,150,1315.95,15.5,59.0,6.98,18,82.0,False
5.0,0.55,0.9,30,200,1556.97,14.76,62.1,5.23,19,87.0,False
5.0,0.55,0.9,30,288,1348.78,14.9,59.9,6.48,18,86.0,False
5.0,0.55,0.9,30,400,1660.33,11.44,62.1,5.53,19,85.0,False
5.0,0.55,1.0,5,150,1472.16,14.76,60.4,9.05,19,74.0,False
5.0,0.55,1.0,5,200,854.85,15.82,55.5,3.23,18,68.0,False
5.0,0.55,1.0,5,288,943.65,15.26,56.8,5.61,16,74.0,False
5.0,0.55,1.0,5,400,1202.74,15.48,55.9,5.73,18,73.0,False
5.0,0.55,1.0,10,150,1220.95,21.18,62.1,7.94,17,84.0,False
5.0,0.55,1.0,10,200,1369.98,20.2,62.1,6.52,19,80.0,False
5.0,0.55,1.0,10,288,1121.75,20.13,58.1,9.19,18,85.0,False
5.0,0.55,1.0,10,400,1100.13,20.34,62.6,6.63,18,85.0,False
5.0,0.55,1.0,15,150,1152.11,23.05,62.6,8.17,18,91.0,False
5.0,0.55,1.0,15,200,1077.35,23.16,60.4,9.32,18,86.0,False
5.0,0.55,1.0,15,288,1139.17,22.25,62.1,9.64,16,91.0,False
5.0,0.55,1.0,15,400,1167.88,24.12,60.4,9.17,17,87.0,False
5.0,0.55,1.0,20,150,1143.89,21.62,59.5,6.47,19,94.0,False
5.0,0.55,1.0,20,200,1416.6,20.2,59.5,5.3,17,89.0,False
5.0,0.55,1.0,20,288,1686.69,21.96,59.0,7.77,18,94.0,False
5.0,0.55,1.0,20,400,1400.88,20.87,62.1,5.6,18,97.0,False
5.0,0.55,1.0,30,150,1536.8,16.33,63.0,8.63,17,100.0,False
5.0,0.55,1.0,30,200,1040.32,17.78,58.1,4.21,17,93.0,False
5.0,0.55,1.0,30,288,953.49,14.26,53.7,7.51,17,104.0,False
5.0,0.55,1.0,30,400,1511.81,16.62,62.6,7.7,18,100.0,False
5.0,0.55,1.1,5,150,778.78,21.92,52.0,3.66,17,82.0,False
5.0,0.55,1.1,5,200,834.32,20.8,54.6,4.5,14,78.0,False
5.0,0.55,1.1,5,288,1089.4,16.74,56.8,7.42,18,87.0,False
5.0,0.55,1.1,5,400,991.73,16.77,53.7,7.57,18,80.0,False
5.0,0.55,1.1,10,150,1096.62,18.75,60.8,4.25,18,94.0,False
5.0,0.55,1.1,10,200,1059.07,20.34,61.2,8.5,18,91.0,False
5.0,0.55,1.1,10,288,847.02,25.84,55.1,5.64,16,95.0,False
5.0,0.55,1.1,10,400,1035.57,26.3,54.6,7.1,17,94.0,False
5.0,0.55,1.1,15,150,1220.97,20.77,61.2,6.04,17,104.0,False
5.0,0.55,1.1,15,200,1197.09,21.11,63.0,6.9,17,94.0,False
5.0,0.55,1.1,15,288,808.9,22.69,56.8,10.31,16,101.0,False
5.0,0.55,1.1,15,400,818.21,23.48,58.6,7.09,16,99.0,False
5.0,0.55,1.1,20,150,853.05,21.06,58.6,7.29,17,104.0,False
5.0,0.55,1.1,20,200,1264.21,23.01,62.1,10.01,18,100.0,False
5.0,0.55,1.1,20,288,1103.7,24.47,57.3,6.97,19,108.0,False
5.0,0.55,1.1,20,400,879.51,22.05,57.7,4.59,14,111.0,False
5.0,0.55,1.1,30,150,799.88,22.95,51.5,7.56,17,109.0,False
5.0,0.55,1.1,30,200,1087.59,25.68,59.5,8.49,19,106.0,False
5.0,0.55,1.1,30,288,623.58,19.7,50.7,5.32,18,115.0,False
5.0,0.55,1.1,30,400,847.2,15.94,58.6,6.12,17,112.0,False
5.0,0.55,1.2,5,150,997.94,26.62,56.8,7.09,16,93.0,False
5.0,0.55,1.2,5,200,787.59,23.63,52.0,1.88,14,79.0,False
5.0,0.55,1.2,5,288,545.99,23.25,46.3,1.07,12,83.0,False
5.0,0.55,1.2,5,400,858.84,19.39,55.1,3.49,15,86.0,False
5.0,0.55,1.2,10,150,1051.94,19.26,55.5,6.72,18,103.0,False
5.0,0.55,1.2,10,200,839.12,21.34,53.7,8.28,17,101.0,False
5.0,0.55,1.2,10,288,727.86,23.01,52.9,3.54,16,99.0,False
5.0,0.55,1.2,10,400,907.55,19.79,55.9,4.84,17,103.0,False
5.0,0.55,1.2,15,150,692.86,22.87,55.5,3.08,17,112.0,False
5.0,0.55,1.2,15,200,837.5,27.04,55.9,9.2,17,106.0,False
5.0,0.55,1.2,15,288,664.24,27.49,55.1,3.88,16,112.0,False
5.0,0.55,1.2,15,400,821.31,30.7,54.2,6.61,18,110.0,False
5.0,0.55,1.2,20,150,515.46,32.17,53.7,5.38,15,114.0,False
5.0,0.55,1.2,20,200,950.23,23.14,55.5,4.46,17,111.0,False
5.0,0.55,1.2,20,288,839.4,25.32,53.7,5.23,17,118.0,False
5.0,0.55,1.2,20,400,605.15,31.07,54.6,7.73,15,118.0,False
5.0,0.55,1.2,30,150,806.01,20.14,53.7,2.77,14,125.0,False
5.0,0.55,1.2,30,200,718.78,18.18,54.6,2.02,14,117.0,False
5.0,0.55,1.2,30,288,761.87,21.74,52.9,8.84,17,127.0,False
5.0,0.55,1.2,30,400,607.19,33.99,51.1,10.07,16,130.0,False
5.0,0.65,0.8,5,150,1396.47,15.65,57.7,6.7,18,55.0,False
5.0,0.65,0.8,5,200,1863.53,15.65,62.6,6.94,16,54.0,False
5.0,0.65,0.8,5,288,1331.64,15.65,57.7,5.8,17,53.0,False
5.0,0.65,0.8,5,400,1798.6,15.65,62.6,4.16,19,56.0,False
5.0,0.65,0.8,10,150,1383.44,19.5,63.0,8.26,19,61.0,False
5.0,0.65,0.8,10,200,1749.49,20.04,67.4,8.07,19,61.0,False
5.0,0.65,0.8,10,288,1621.11,19.62,63.9,5.59,19,57.0,False
5.0,0.65,0.8,10,400,1537.97,19.81,68.3,7.77,19,59.0,False
5.0,0.65,0.8,15,150,1656.55,17.38,62.6,7.21,19,58.0,False
5.0,0.65,0.8,15,200,1310.32,17.16,62.1,6.67,19,60.0,False
5.0,0.65,0.8,15,288,1449.75,16.4,61.2,8.32,19,61.0,False
5.0,0.65,0.8,15,400,1420.64,16.38,60.4,4.95,18,60.0,False
5.0,0.65,0.8,20,150,1663.51,20.41,68.3,6.02,19,65.0,False
5.0,0.65,0.8,20,200,1308.82,20.17,66.1,10.29,18,64.0,False
5.0,0.65,0.8,20,288,1702.0,20.16,66.1,5.95,17,66.0,False
5.0,0.65,0.8,20,400,1782.47,19.94,73.6,5.49,19,64.0,False
5.0,0.65,0.8,30,150,1392.83,12.95,66.1,7.19,19,65.0,False
5.0,0.65,0.8,30,200,1744.64,12.53,64.3,6.29,19,69.0,False
5.0,0.65,0.8,30,288,1445.92,12.43,60.4,5.97,19,69.0,False
5.0,0.65,0.8,30,400,1630.43,12.79,66.1,5.99,18,65.0,False
5.0,0.65,0.9,5,150,1438.71,15.41,60.8,3.61,18,64.0,False
5.0,0.65,0.9,5,200,1226.94,16.63,56.4,3.79,17,59.0,False
5.0,0.65,0.9,5,288,1218.24,15.41,59.9,4.75,19,64.0,False
5.0,0.65,0.9,5,400,1245.34,15.41,57.7,5.92,19,60.0,False
5.0,0.65,0.9,10,150,1231.48,20.77,63.4,5.17,16,68.0,False
5.0,0.65,0.9,10,200,1296.88,19.26,62.1,8.45,18,65.0,False
5.0,0.65,0.9,10,288,1259.19,19.34,63.4,9.15,18,71.0,False
5.0,0.65,0.9,10,400,1265.49,19.26,59.9,7.79,19,69.0,False
5.0,0.65,0.9,15,150,1425.34,16.47,63.0,6.54,19,72.0,False
5.0,0.65,0.9,15,200,1369.18,16.55,63.0,6.71,18,71.0,False
5.0,0.65,0.9,15,288,1226.0,16.57,62.6,6.72,19,72.0,False
5.0,0.65,0.9,15,400,1531.02,16.55,66.5,7.55,19,72.0,False
5.0,0.65,0.9,20,150,1222.45,20.75,63.4,5.4,18,76.0,False
5.0,0.65,0.9,20,200,1350.29,20.47,65.2,5.21,18,74.0,False
5.0,0.65,0.9,20,288,1260.29,20.48,59.9,6.49,16,73.0,False
5.0,0.65,0.9,20,400,1406.59,21.82,62.1,4.56,18,73.0,False
5.0,0.65,0.9,30,150,1445.94,17.35,60.8,5.77,18,77.0,False
5.0,0.65,0.9,30,200,1688.38,16.58,67.0,7.78,18,79.0,False
5.0,0.65,0.9,30,288,1483.08,16.19,62.1,6.54,19,84.0,False
5.0,0.65,0.9,30,400,1317.0,15.52,59.9,5.3,18,80.0,False
5.0,0.65,1.0,5,150,982.01,18.92,57.3,5.82,17,69.0,False
5.0,0.65,1.0,5,200,1029.69,18.53,60.4,4.62,18,68.0,False
5.0,0.65,1.0,5,288,1389.03,22.72,60.8,5.08,19,68.0,False
5.0,0.65,1.0,5,400,920.51,22.72,55.1,3.85,18,68.0,False
5.0,0.65,1.0,10,150,1333.68,19.5,62.1,7.98,19,83.0,False
5.0,0.65,1.0,10,200,1242.75,19.8,58.6,6.11,19,75.0,False
5.0,0.65,1.0,10,288,1470.7,20.37,63.4,9.11,19,82.0,False
5.0,0.65,1.0,10,400,1304.48,21.09,58.6,7.92,18,83.0,False
5.0,0.65,1.0,15,150,1277.19,16.62,65.2,4.54,16,86.0,False
5.0,0.65,1.0,15,200,1041.88,16.14,61.7,5.12,19,82.0,False
5.0,0.65,1.0,15,288,1325.73,19.04,62.1,6.18,18,78.0,False
5.0,0.65,1.0,15,400,1152.73,18.01,57.3,6.27,18,84.0,False
5.0,0.65,1.0,20,150,1099.55,21.95,59.5,4.57,18,87.0,False
5.0,0.65,1.0,20,200,1178.04,23.04,60.8,7.46,19,85.0,False
5.0,0.65,1.0,20,288,1008.26,21.87,62.1,5.33,18,84.0,False
5.0,0.65,1.0,20,400,1321.8,25.01,62.6,7.55,18,82.0,False
5.0,0.65,1.0,30,150,1445.47,16.17,64.8,7.29,18,90.0,False
5.0,0.65,1.0,30,200,1345.55,15.56,63.0,6.57,19,92.0,False
5.0,0.65,1.0,30,288,1308.94,15.9,55.9,4.4,18,95.0,False
5.0,0.65,1.0,30,400,1797.06,16.04,64.8,9.32,17,96.0,False
5.0,0.65,1.1,5,150,926.2,19.89,56.4,5.57,17,72.0,False
5.0,0.65,1.1,5,200,734.27,19.94,54.6,7.78,18,75.0,False
5.0,0.65,1.1,5,288,946.37,20.68,55.9,7.07,17,71.0,False
5.0,0.65,1.1,5,400,919.8,20.68,56.4,4.12,17,79.0,False
5.0,0.65,1.1,10,150,889.46,20.02,55.1,4.69,17,89.0,False
5.0,0.65,1.1,10,200,1417.7,20.55,66.1,9.89,19,83.0,False
5.0,0.65,1.1,10,288,885.57,19.77,58.1,5.88,19,89.0,False
5.0,0.65,1.1,10,400,902.85,25.46,58.6,5.18,16,88.0,False
5.0,0.65,1.1,15,150,1081.06,16.39,62.6,5.07,17,92.0,False
5.0,0.65,1.1,15,200,1165.64,19.04,63.9,9.72,19,88.0,False
5.0,0.65,1.1,15,288,936.24,19.04,61.7,6.38,17,92.0,False
5.0,0.65,1.1,15,400,1096.17,19.04,63.0,5.37,19,95.0,False
5.0,0.65,1.1,20,150,946.99,26.59,59.0,9.09,15,98.0,False
5.0,0.65,1.1,20,200,1117.24,19.04,59.0,7.5,18,92.0,False
5.0,0.65,1.1,20,288,876.71,20.67,55.9,8.15,18,99.0,False
5.0,0.65,1.1,20,400,849.77,20.55,60.4,7.13,18,99.0,False
5.0,0.65,1.1,30,150,1066.12,18.18,60.4,7.24,17,106.0,False
5.0,0.65,1.1,30,200,1110.36,17.96,57.7,6.7,18,103.0,False
5.0,0.65,1.1,30,288,766.99,24.05,55.9,8.11,17,103.0,False
5.0,0.65,1.1,30,400,859.9,22.07,51.1,7.4,16,108.0,False
5.0,0.65,1.2,5,150,690.89,21.67,52.9,2.78,18,85.0,False
5.0,0.65,1.2,5,200,654.02,25.58,54.2,3.93,17,77.0,False
5.0,0.65,1.2,5,288,897.79,21.67,57.3,6.25,17,79.0,False
5.0,0.65,1.2,5,400,815.89,21.67,55.5,5.68,18,83.0,False
5.0,0.65,1.2,10,150,756.29,24.38,57.3,7.23,18,95.0,False
5.0,0.65,1.2,10,200,752.9,20.34,56.8,5.59,16,92.0,False
5.0,0.65,1.2,10,288,804.74,19.77,53.7,7.76,15,94.0,False
5.0,0.65,1.2,10,400,690.63,23.94,56.8,4.75,14,103.0,False
5.0,0.65,1.2,15,150,854.89,15.62,56.8,7.18,18,99.0,False
5.0,0.65,1.2,15,200,1010.15,14.35,53.7,10.64,16,94.0,False
5.0,0.65,1.2,15,288,876.93,17.01,56.4,3.64,15,104.0,False
5.0,0.65,1.2,15,400,951.38,19.67,54.6,8.3,18,102.0,False
5.0,0.65,1.2,20,150,642.47,19.74,55.5,5.24,17,107.0,False
5.0,0.65,1.2,20,200,668.44,35.34,53.7,7.15,15,100.0,False
5.0,0.65,1.2,20,288,666.89,26.3,55.9,5.8,16,107.0,False
5.0,0.65,1.2,20,400,595.34,30.89,52.4,7.39,14,109.0,False
5.0,0.65,1.2,30,150,910.97,30.36,56.4,8.7,18,118.0,False
5.0,0.65,1.2,30,200,922.57,36.69,52.0,8.15,17,112.0,False
5.0,0.65,1.2,30,288,853.73,40.01,52.0,6.84,16,115.0,False
5.0,0.65,1.2,30,400,638.3,37.35,52.0,7.49,17,119.0,False
5.0,0.75,0.8,5,150,1128.3,16.44,57.3,6.63,18,49.0,False
5.0,0.75,0.8,5,200,1393.81,16.43,61.7,6.34,19,53.0,False
5.0,0.75,0.8,5,288,1106.28,16.43,59.9,7.02,18,51.0,False
5.0,0.75,0.8,5,400,1324.0,16.43,57.3,6.14,18,51.0,False
5.0,0.75,0.8,10,150,1481.63,20.3,61.2,6.34,18,58.0,False
5.0,0.75,0.8,10,200,1865.83,19.41,69.2,7.32,19,55.0,False
5.0,0.75,0.8,10,288,1666.08,19.41,62.6,6.63,19,51.0,False
5.0,0.75,0.8,10,400,1547.15,20.13,65.2,7.09,19,55.0,False
5.0,0.75,0.8,15,150,1481.61,18.5,63.0,4.38,18,58.0,False
5.0,0.75,0.8,15,200,1707.4,17.6,63.4,5.74,18,57.0,False
5.0,0.75,0.8,15,288,1519.65,18.48,62.6,9.77,19,56.0,False
5.0,0.75,0.8,15,400,1550.95,18.83,65.6,7.43,19,58.0,False
5.0,0.75,0.8,20,150,1317.43,20.36,68.3,8.9,19,59.0,False
5.0,0.75,0.8,20,200,1233.99,20.36,62.1,5.72,19,63.0,False
5.0,0.75,0.8,20,288,1353.92,20.13,67.0,6.32,19,61.0,False
5.0,0.75,0.8,20,400,1467.57,20.38,68.7,7.05,19,59.0,False
5.0,0.75,0.8,30,150,1662.24,12.99,63.9,6.19,18,64.0,False
5.0,0.75,0.8,30,200,1417.03,12.56,64.8,8.62,19,66.0,False
5.0,0.75,0.8,30,288,1444.67,12.46,59.0,6.07,18,67.0,False
5.0,0.75,0.8,30,400,1580.87,12.83,64.3,10.24,18,60.0,False
5.0,0.75,0.9,5,150,1059.84,18.47,56.8,5.57,18,58.0,False
5.0,0.75,0.9,5,200,1250.6,16.48,58.6,5.78,17,56.0,False
5.0,0.75,0.9,5,288,1241.84,16.19,57.3,5.07,18,56.0,False
5.0,0.75,0.9,5,400,1171.65,16.19,58.1,6.4,18,55.0,False
5.0,0.75,0.9,10,150,1122.36,20.27,61.7,6.67,19,67.0,False
5.0,0.75,0.9,10,200,1464.02,19.41,63.0,4.96,19,65.0,False
5.0,0.75,0.9,10,288,1326.36,19.89,66.1,8.76,18,65.0,False
5.0,0.75,0.9,10,400,1216.14,19.41,61.2,6.57,17,63.0,False
5.0,0.75,0.9,15,150,1351.49,17.04,62.1,8.9,18,63.0,False
5.0,0.75,0.9,15,200,1294.9,17.04,61.2,5.67,19,64.0,False
5.0,0.75,0.9,15,288,1253.03,17.04,62.1,7.03,18,64.0,False
5.0,0.75,0.9,15,400,1260.13,17.04,64.3,7.54,19,67.0,False
5.0,0.75,0.9,20,150,1450.97,21.62,67.0,5.45,17,74.0,False
5.0,0.75,0.9,20,200,1433.01,21.26,62.6,5.93,19,69.0,False
5.0,0.75,0.9,20,288,1299.61,21.21,65.2,5.19,19,74.0,False
5.0,0.75,0.9,20,400,1306.17,22.52,61.7,5.14,17,70.0,False
5.0,0.75,0.9,30,150,1633.75,16.56,60.4,5.98,19,73.0,False
5.0,0.75,0.9,30,200,1534.07,16.89,64.3,6.38,18,75.0,False
5.0,0.75,0.9,30,288,1490.15,16.52,61.2,6.86,18,80.0,False
5.0,0.75,0.9,30,400,1196.74,17.32,59.9,7.06,16,74.0,False
5.0,0.75,1.0,5,150,1142.1,19.62,59.5,8.09,18,65.0,False
5.0,0.75,1.0,5,200,842.64,19.62,54.2,6.67,18,65.0,False
5.0,0.75,1.0,5,288,975.87,21.77,58.1,7.08,18,66.0,False
5.0,0.75,1.0,5,400,807.03,20.1,57.3,7.33,16,62.0,False
5.0,0.75,1.0,10,150,1209.06,24.69,63.4,6.77,17,76.0,False
5.0,0.75,1.0,10,200,1253.91,19.58,62.6,7.25,18,71.0,False
5.0,0.75,1.0,10,288,1163.57,20.77,57.3,8.11,19,73.0,False
5.0,0.75,1.0,10,400,1099.57,19.77,61.2,8.77,18,75.0,False
5.0,0.75,1.0,15,150,1084.76,18.4,58.1,7.81,18,77.0,False
5.0,0.75,1.0,15,200,1349.06,18.06,58.6,11.67,18,71.0,False
5.0,0.75,1.0,15,288,1368.61,19.89,62.1,7.41,19,78.0,False
5.0,0.75,1.0,15,400,1492.95,19.18,59.5,9.86,19,77.0,False
5.0,0.75,1.0,20,150,1122.32,21.84,61.7,6.39,19,80.0,False
5.0,0.75,1.0,20,200,1152.46,23.18,60.4,6.72,18,76.0,False
5.0,0.75,1.0,20,288,1338.36,20.68,60.4,6.07,19,85.0,False
5.0,0.75,1.0,20,400,1058.7,21.24,55.9,5.93,18,81.0,False
5.0,0.75,1.0,30,150,1314.48,15.81,62.1,6.64,19,88.0,False
5.0,0.75,1.0,30,200,1385.82,17.49,65.2,5.67,18,83.0,False
5.0,0.75,1.0,30,288,1485.09,15.2,58.6,5.8,17,92.0,False
5.0,0.75,1.0,30,400,1494.56,17.48,63.9,14.35,17,89.0,False
5.0,0.75,1.1,5,150,808.62,23.9,54.6,3.88,19,67.0,False
5.0,0.75,1.1,5,200,971.05,19.38,59.0,5.5,18,67.0,False
5.0,0.75,1.1,5,288,670.23,17.89,50.2,5.78,19,69.0,False
5.0,0.75,1.1,5,400,1108.47,19.73,55.5,6.57,17,71.0,False
5.0,0.75,1.1,10,150,907.54,23.6,62.6,7.75,17,83.0,False
5.0,0.75,1.1,10,200,752.92,20.38,57.7,9.04,18,76.0,False
5.0,0.75,1.1,10,288,1004.03,19.91,57.3,5.64,17,81.0,False
5.0,0.75,1.1,10,400,1127.57,20.96,57.3,6.3,18,82.0,False
5.0,0.75,1.1,15,150,1349.71,18.53,62.1,7.62,17,85.0,False
5.0,0.75,1.1,15,200,1236.56,19.68,60.4,5.88,18,80.0,False
5.0,0.75,1.1,15,288,1207.0,19.53,59.5,10.36,18,85.0,False
5.0,0.75,1.1,15,400,954.42,20.66,62.1,5.3,18,86.0,False
5.0,0.75,1.1,20,150,1016.35,18.5,59.9,8.25,17,88.0,False
5.0,0.75,1.1,20,200,1034.93,20.7,58.6,8.7,19,87.0,False
5.0,0.75,1.1,20,288,1088.05,23.79,57.3,6.62,16,94.0,False
5.0,0.75,1.1,20,400,1161.6,20.4,58.1,8.45,19,96.0,False
5.0,0.75,1.1,30,150,1073.43,21.03,59.0,7.57,19,96.0,False
5.0,0.75,1.1,30,200,1198.52,18.4,61.2,9.54,19,95.0,False
5.0,0.75,1.1,30,288,1066.79,21.76,59.0,5.15,18,98.0,False
5.0,0.75,1.1,30,400,942.86,16.5,57.3,4.93,15,97.0,False
5.0,0.75,1.2,5,150,778.61,26.88,50.7,3.5,19,75.0,False
5.0,0.75,1.2,5,200,569.63,23.81,49.8,5.88,17,66.0,False
5.0,0.75,1.2,5,288,722.31,22.42,52.4,3.28,17,77.0,False
5.0,0.75,1.2,5,400,1041.97,22.96,54.6,7.21,19,75.0,False
5.0,0.75,1.2,10,150,1043.75,19.97,55.5,4.55,17,93.0,False
5.0,0.75,1.2,10,200,1419.74,19.09,59.5,7.07,17,87.0,False
5.0,0.75,1.2,10,288,904.88,26.5,59.0,4.96,17,91.0,False
5.0,0.75,1.2,10,400,953.91,23.65,58.1,7.16,17,90.0,False
5.0,0.75,1.2,15,150,825.33,18.02,60.4,7.17,18,90.0,False
5.0,0.75,1.2,15,200,988.39,16.58,58.1,4.7,19,87.0,False
5.0,0.75,1.2,15,288,838.25,18.65,56.4,7.92,18,97.0,False
5.0,0.75,1.2,15,400,737.97,19.18,58.1,4.48,18,98.0,False
5.0,0.75,1.2,20,150,940.86,23.67,57.3,7.38,18,103.0,False
5.0,0.75,1.2,20,200,788.16,21.3,58.1,4.73,17,92.0,False
5.0,0.75,1.2,20,288,870.17,20.41,55.1,4.88,17,100.0,False
5.0,0.75,1.2,20,400,668.32,20.93,55.9,7.83,15,100.0,False
5.0,0.75,1.2,30,150,1209.73,18.19,61.2,7.65,18,113.0,False
5.0,0.75,1.2,30,200,1061.64,23.47,58.1,7.75,19,102.0,False
5.0,0.75,1.2,30,288,964.3,24.53,58.1,5.46,17,111.0,False
5.0,0.75,1.2,30,400,610.03,15.9,53.3,1.83,14,115.0,False
5.4,0.35,0.8,5,150,1281.56,18.95,59.9,3.83,18,64.0,False
5.4,0.35,0.8,5,200,1155.41,22.23,52.9,5.12,16,60.0,False
5.4,0.35,0.8,5,288,1373.99,22.29,60.4,4.89,18,63.0,False
5.4,0.35,0.8,5,400,1521.67,22.29,63.9,9.35,16,63.0,False
5.4,0.35,0.8,10,150,1309.72,19.24,66.5,5.51,18,72.0,False
5.4,0.35,0.8,10,200,1213.06,20.16,60.8,5.28,19,71.0,False
5.4,0.35,0.8,10,288,1493.89,19.87,62.1,4.9,19,70.0,False
5.4,0.35,0.8,10,400,1844.25,20.55,63.9,5.59,18,70.0,False
5.4,0.35,0.8,15,150,1275.84,18.6,63.4,5.51,19,74.0,False
5.4,0.35,0.8,15,200,1638.39,20.0,64.3,6.46,18,72.0,False
5.4,0.35,0.8,15,288,1485.41,19.64,62.6,7.58,18,75.0,False
5.4,0.35,0.8,15,400,1615.99,18.77,63.9,8.72,19,74.0,False
5.4,0.35,0.8,20,150,1257.06,17.34,64.3,7.59,19,73.0,False
5.4,0.35,0.8,20,200,1423.31,17.39,61.7,8.14,16,73.0,False
5.4,0.35,0.8,20,288,1441.55,17.39,63.4,6.73,19,76.0,False
5.4,0.35,0.8,20,400,1307.16,17.39,64.3,6.81,18,71.0,False
5.4,0.35,0.8,30,150,1689.12,12.55,64.8,8.79,17,77.0,False
5.4,0.35,0.8,30,200,1369.07,9.82,59.5,6.91,19,80.0,False
5.4,0.35,0.8,30,288,1274.94,12.64,57.7,4.25,18,84.0,False
5.4,0.35,0.8,30,400,1317.2,14.42,55.9,5.85,19,79.0,False
5.4,0.35,0.9,5,150,872.51,19.79,57.7,4.39,19,72.0,False
5.4,0.35,0.9,5,200,931.54,23.07,59.0,7.97,18,69.0,False
5.4,0.35,0.9,5,288,1238.8,19.15,59.5,7.32,19,69.0,False
5.4,0.35,0.9,5,400,941.33,19.39,58.1,7.34,18,71.0,False
5.4,0.35,0.9,10,150,1221.5,20.0,56.8,7.17,18,85.0,False
5.4,0.35,0.9,10,200,1581.29,19.24,56.4,6.37,17,78.0,False
5.4,0.35,0.9,10,288,1209.29,20.61,57.7,8.64,17,76.0,False
5.4,0.35,0.9,10,400,1447.34,20.69,62.6,12.55,17,83.0,False
5.4,0.35,0.9,15,150,1437.65,20.16,60.4,5.05,18,87.0,False
5.4,0.35,0.9,15,200,1364.4,19.46,66.5,8.04,18,86.0,False
5.4,0.35,0.9,15,288,1174.7,18.42,57.7,6.86,17,84.0,False
5.4,0.35,0.9,15,400,1360.74,19.06,61.7,5.78,17,83.0,False
5.4,0.35,0.9,20,150,1178.92,17.35,61.2,9.5,19,86.0,False
5.4,0.35,0.9,20,200,1106.96,18.26,60.8,7.13,19,89.0,False
5.4,0.35,0.9,20,288,1122.38,16.84,64.8,7.57,19,87.0,False
5.4,0.35,0.9,20,400,1211.31,18.63,59.0,6.81,19,85.0,False
5.4,0.35,0.9,30,150,1512.99,12.88,63.0,5.21,18,90.0,False
5.4,0.35,0.9,30,200,863.94,21.35,55.5,6.03,15,93.0,False
5.4,0.35,0.9,30,288,1249.85,25.09,61.2,5.0,19,95.0,False
5.4,0.35,0.9,30,400,1381.75,24.09,57.3,8.35,18,96.0,False
5.4,0.35,1.0,5,150,896.67,19.21,55.1,6.68,17,80.0,False
5.4,0.35,1.0,5,200,1127.14,18.9,57.3,5.53,18,80.0,False
5.4,0.35,1.0,5,288,956.78,20.26,56.4,3.33,16,81.0,False
5.4,0.35,1.0,5,400,652.05,19.43,50.2,5.6,18,81.0,False
5.4,0.35,1.0,10,150,1490.59,23.63,59.0,6.26,19,90.0,False
5.4,0.35,1.0,10,200,1036.94,18.83,55.9,6.5,18,84.0,False
5.4,0.35,1.0,10,288,894.76,18.83,57.3,5.55,17,88.0,False
5.4,0.35,1.0,10,400,1094.18,21.38,54.6,5.77,18,96.0,False
5.4,0.35,1.0,15,150,1360.04,20.92,58.6,5.28,18,96.0,False
5.4,0.35,1.0,15,200,1093.61,21.46,59.9,8.48,17,93.0,False
5.4,0.35,1.0,15,288,1039.59,19.95,54.2,3.87,17,98.0,False
5.4,0.35,1.0,15,400,1148.43,19.57,59.0,6.36,17,99.0,False
5.4,0.35,1.0,20,150,1088.14,23.64,61.2,6.73,19,99.0,False
5.4,0.35,1.0,20,200,758.68,21.49,54.6,8.88,17,96.0,False
5.4,0.35,1.0,20,288,891.56,21.08,58.1,5.61,18,108.0,False
5.4,0.35,1.0,20,400,768.45,24.09,57.3,11.81,17,104.0,False
